2023-9-12 14:33:45-log: Cannot access game frame or container.
2023-9-12 14:33:45-debug: asset-db:require-engine-code (1821ms)
2023-9-12 14:33:46-log: Cocos Creator v3.8.0
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:18.63MB, end 87.83MB, increase: 69.20MB
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.53MB, end 93.80MB, increase: 5.27MB
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.84MB, end 91.08MB, increase: 3.24MB
2023-9-12 14:33:46-debug: asset-db:worker-init: initPlugin (384ms)
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init start:18.63MB, end 91.13MB, increase: 72.50MB
2023-9-12 14:33:46-debug: Run asset db hook programming:beforePreStart ...
2023-9-12 14:33:47-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-9-13 14:58:44-debug: refresh db assets success
2023-9-13 14:58:44-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 14:58:44-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 14:58:44-debug: asset-db:refresh-all-database (91ms)
2023-9-13 14:58:44-debug: asset-db:worker-effect-data-processing (2ms)
2023-9-13 14:58:44-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2023-9-13 14:58:56-debug: refresh db internal success
2023-9-13 14:58:56-debug: refresh db assets success
2023-9-13 14:58:56-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 14:58:56-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 14:58:56-debug: asset-db:refresh-all-database (128ms)
2023-9-13 14:58:56-debug: asset-db:worker-effect-data-processing (2ms)
2023-9-13 14:58:56-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2023-9-13 16:23:55-debug: refresh db internal success
2023-9-13 16:23:55-debug: refresh db assets success
2023-9-13 16:23:55-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:23:55-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:23:55-debug: asset-db:refresh-all-database (265ms)
2023-9-13 16:23:55-debug: asset-db:worker-effect-data-processing (4ms)
2023-9-13 16:23:55-debug: asset-db-hook-engine-extends-afterRefresh (6ms)
2023-9-13 16:35:06-debug: refresh db internal success
2023-9-13 16:35:06-debug: refresh db assets success
2023-9-13 16:35:06-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:35:06-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:35:06-debug: asset-db:refresh-all-database (93ms)
2023-9-13 16:35:06-debug: asset-db:worker-effect-data-processing (3ms)
2023-9-13 16:35:06-debug: asset-db-hook-engine-extends-afterRefresh (4ms)
2023-9-13 16:35:49-debug: refresh db internal success
2023-9-13 16:35:49-debug: refresh db assets success
2023-9-13 16:35:49-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:35:49-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:35:49-debug: asset-db:refresh-all-database (83ms)
2023-9-13 16:35:49-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 16:35:49-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2023-9-13 16:36:12-debug: refresh db internal success
2023-9-13 16:36:12-debug: refresh db assets success
2023-9-13 16:36:12-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:36:12-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:36:12-debug: asset-db:refresh-all-database (62ms)
2023-9-13 16:36:12-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 16:36:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-13 16:37:26-debug: refresh db internal success
2023-9-13 16:37:26-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/Script/GameRoot.tsbackground: #aaff85; color: #000;color: #000;
2023-9-13 16:37:26-debug: refresh db assets success
2023-9-13 16:37:26-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:37:26-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:37:26-debug: asset-db:refresh-all-database (76ms)
2023-9-13 16:37:26-debug: asset-db:worker-effect-data-processing (3ms)
2023-9-13 16:37:26-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2023-9-13 16:37:27-debug: Query all assets info in project
2023-9-13 16:37:27-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 16:37:28-debug:   Number of all scenes: 2
2023-9-13 16:37:28-debug:   Number of all scripts: 4
2023-9-13 16:37:28-debug:   Number of other assets: 325
2023-9-13 16:37:28-debug: reload all scripts.
2023-9-13 16:37:28-debug: Incremental keys: 
2023-9-13 16:37:28-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 16:37:28-debug: Unregister DebugViewRuntimeControl
2023-9-13 16:37:28-debug: Unregister GameRoot
2023-9-13 16:37:28-debug: Unregister NodePosition
2023-9-13 16:37:28-debug: Unregister item_pic_nodeEvent
2023-9-13 16:37:28-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 16:37:28-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 16:37:28-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 16:37:28-debug: Invalidating 'pack:///chunks/0c/0c62049e8319e809a1d17739b63e929a38ec0c4c.js'
2023-9-13 16:37:28-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 16:37:28-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 16:37:28-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 16:37:28-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 16:37:28-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/21/218b2e8f3ce8688166659e2374768deab0af3f1a.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/21/218b2e8f3ce8688166659e2374768deab0af3f1a.js is not in module cache!
2023-9-13 16:37:28-debug: [[Executor]] Register GameRoot
2023-9-13 16:37:28-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 16:37:28-debug: 查询 Asset Bundle start0%
2023-9-13 16:37:28-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 16:37:28-debug: [[Executor]] Module "pack:///chunks/21/218b2e8f3ce8688166659e2374768deab0af3f1a.js" loaded.
2023-9-13 16:37:28-debug: [[Executor]] Register NodePosition
2023-9-13 16:37:28-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 16:37:28-debug: // ---- build task 查询 Asset Bundle ---- (76ms)
2023-9-13 16:37:28-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 16:37:28-debug: [Build Memory track]: 查询 Asset Bundle start:247.70MB, end 248.03MB, increase: 339.38KB
2023-9-13 16:37:28-debug: 查询 Asset Bundle start5%
2023-9-13 16:37:28-debug: run build task 查询 Asset Bundle success in 76 ms √5%
2023-9-13 16:37:28-debug: // ---- build task 查询 Asset Bundle ---- (6ms)
2023-9-13 16:37:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 16:37:28-debug: [Build Memory track]: 查询 Asset Bundle start:248.04MB, end 248.05MB, increase: 11.58KB
2023-9-13 16:37:28-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-13 16:37:28-debug: run build task 查询 Asset Bundle success in 6 ms √10%
2023-9-13 16:37:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-13 16:37:28-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 16:37:28-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √12%
2023-9-13 16:37:28-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:248.06MB, end 248.07MB, increase: 12.80KB
2023-9-13 16:37:28-debug: 填充脚本数据到 settings.json start12%
2023-9-13 16:37:28-debug: // ---- build task 填充脚本数据到 settings.json ---- (5ms)
2023-9-13 16:37:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 16:37:28-debug: [Build Memory track]: 填充脚本数据到 settings.json start:248.08MB, end 248.09MB, increase: 12.31KB
2023-9-13 16:37:28-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 16:37:28-debug: run build task 填充脚本数据到 settings.json success in 5 ms √13%
2023-9-13 16:37:28-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (24ms)
2023-9-13 16:37:28-debug: run build task 整理部分构建选项内数据到 settings.json success in 24 ms √15%
2023-9-13 16:37:28-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:248.10MB, end 248.15MB, increase: 55.67KB
2023-9-13 16:38:56-debug: refresh db internal success
2023-9-13 16:38:56-debug: refresh db assets success
2023-9-13 16:38:56-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:38:56-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:38:56-debug: asset-db:refresh-all-database (71ms)
2023-9-13 16:38:56-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 16:38:56-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-13 16:46:01-debug: refresh db internal success
2023-9-13 16:46:01-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/Script/GameRoot.tsbackground: #aaff85; color: #000;color: #000;
2023-9-13 16:46:01-debug: refresh db assets success
2023-9-13 16:46:01-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:46:01-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:46:01-debug: asset-db:refresh-all-database (86ms)
2023-9-13 16:46:01-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 16:46:01-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2023-9-13 16:46:02-debug: Query all assets info in project
2023-9-13 16:46:02-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 16:46:02-debug:   Number of all scripts: 4
2023-9-13 16:46:02-debug:   Number of other assets: 325
2023-9-13 16:46:02-debug:   Number of all scenes: 2
2023-9-13 16:46:02-debug: reload all scripts.
2023-9-13 16:46:02-debug: Incremental keys: 
2023-9-13 16:46:02-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 16:46:02-debug: Unregister item_pic_nodeEvent
2023-9-13 16:46:02-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 16:46:02-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 16:46:02-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 16:46:02-debug: Invalidating 'pack:///chunks/21/218b2e8f3ce8688166659e2374768deab0af3f1a.js'
2023-9-13 16:46:02-debug: Unregister GameRoot
2023-9-13 16:46:02-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 16:46:02-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 16:46:02-debug: Unregister NodePosition
2023-9-13 16:46:02-debug: Unregister DebugViewRuntimeControl
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 16:46:02-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 16:46:02-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 16:46:02-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/5e/5e3e172688808e011e460ba0a56f29a59253c716.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/5e/5e3e172688808e011e460ba0a56f29a59253c716.js is not in module cache!
2023-9-13 16:46:02-debug: [[Executor]] Register GameRoot
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/5e/5e3e172688808e011e460ba0a56f29a59253c716.js" loaded.
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 16:46:02-debug: [[Executor]] Register NodePosition
2023-9-13 16:46:02-debug: 查询 Asset Bundle start0%
2023-9-13 16:46:02-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 16:46:02-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 16:46:02-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 16:46:02-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 16:46:02-debug: // ---- build task 查询 Asset Bundle ---- (21ms)
2023-9-13 16:46:02-debug: run build task 查询 Asset Bundle success in 21 ms √5%
2023-9-13 16:46:02-debug: [Build Memory track]: 查询 Asset Bundle start:250.00MB, end 250.34MB, increase: 345.34KB
2023-9-13 16:46:02-debug: 查询 Asset Bundle start5%
2023-9-13 16:46:02-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 16:46:02-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-13 16:46:02-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 16:46:02-debug: [Build Memory track]: 查询 Asset Bundle start:250.35MB, end 250.36MB, increase: 10.20KB
2023-9-13 16:46:02-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-13 16:46:02-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-13 16:46:02-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-9-13 16:46:02-debug: 填充脚本数据到 settings.json start12%
2023-9-13 16:46:02-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:250.36MB, end 250.38MB, increase: 12.73KB
2023-9-13 16:46:02-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-9-13 16:46:02-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 16:46:02-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-13 16:46:02-debug: [Build Memory track]: 填充脚本数据到 settings.json start:250.38MB, end 250.40MB, increase: 12.20KB
2023-9-13 16:46:02-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-13 16:46:02-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 16:46:02-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 16:46:02-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (7ms)
2023-9-13 16:46:02-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:250.40MB, end 250.46MB, increase: 57.00KB
2023-9-13 16:46:02-debug: run build task 整理部分构建选项内数据到 settings.json success in 7 ms √15%
2023-9-13 16:46:34-debug: refresh db internal success
2023-9-13 16:46:34-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/Script/GameRoot.tsbackground: #aaff85; color: #000;color: #000;
2023-9-13 16:46:34-debug: refresh db assets success
2023-9-13 16:46:34-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:46:34-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:46:34-debug: asset-db:refresh-all-database (93ms)
2023-9-13 16:46:34-debug: asset-db:worker-effect-data-processing (3ms)
2023-9-13 16:46:34-debug: asset-db-hook-engine-extends-afterRefresh (3ms)
2023-9-13 16:46:35-debug: Query all assets info in project
2023-9-13 16:46:35-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 16:46:35-debug:   Number of all scenes: 2
2023-9-13 16:46:35-debug:   Number of all scripts: 4
2023-9-13 16:46:35-debug:   Number of other assets: 325
2023-9-13 16:46:36-debug: reload all scripts.
2023-9-13 16:46:36-debug: Incremental keys: 
2023-9-13 16:46:36-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 16:46:36-debug: Unregister DebugViewRuntimeControl
2023-9-13 16:46:36-debug: Unregister item_pic_nodeEvent
2023-9-13 16:46:36-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 16:46:36-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 16:46:36-debug: Invalidating 'pack:///chunks/5e/5e3e172688808e011e460ba0a56f29a59253c716.js'
2023-9-13 16:46:36-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 16:46:36-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 16:46:36-debug: Unregister NodePosition
2023-9-13 16:46:36-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 16:46:36-debug: Unregister GameRoot
2023-9-13 16:46:36-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 16:46:36-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 16:46:36-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/3c/3cf75bc757f935735c0dfda9b30e592bfda5bf3f.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/3c/3cf75bc757f935735c0dfda9b30e592bfda5bf3f.js is not in module cache!
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 16:46:36-debug: [[Executor]] Register GameRoot
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 16:46:36-debug: 查询 Asset Bundle start0%
2023-9-13 16:46:36-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 16:46:36-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 16:46:36-debug: [[Executor]] Module "pack:///chunks/3c/3cf75bc757f935735c0dfda9b30e592bfda5bf3f.js" loaded.
2023-9-13 16:46:36-debug: [[Executor]] Register NodePosition
2023-9-13 16:46:36-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 16:46:36-debug: // ---- build task 查询 Asset Bundle ---- (34ms)
2023-9-13 16:46:36-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 16:46:36-debug: [Build Memory track]: 查询 Asset Bundle start:252.28MB, end 251.87MB, increase: -426.29KB
2023-9-13 16:46:36-debug: 查询 Asset Bundle start5%
2023-9-13 16:46:36-debug: run build task 查询 Asset Bundle success in 34 ms √5%
2023-9-13 16:46:36-debug: run build task 查询 Asset Bundle success in 0 ms √10%
2023-9-13 16:46:36-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-13 16:46:36-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 16:46:36-debug: [Build Memory track]: 查询 Asset Bundle start:251.87MB, end 251.88MB, increase: 9.83KB
2023-9-13 16:46:36-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-9-13 16:46:36-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 16:46:36-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:251.89MB, end 251.90MB, increase: 11.82KB
2023-9-13 16:46:36-debug: 填充脚本数据到 settings.json start12%
2023-9-13 16:46:36-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-9-13 16:46:36-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-13 16:46:36-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 16:46:36-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-13 16:46:36-debug: [Build Memory track]: 填充脚本数据到 settings.json start:251.91MB, end 251.92MB, increase: 12.29KB
2023-9-13 16:46:36-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 16:46:36-debug: run build task 整理部分构建选项内数据到 settings.json success in 5 ms √15%
2023-9-13 16:46:36-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (5ms)
2023-9-13 16:46:36-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:251.93MB, end 251.98MB, increase: 55.92KB
2023-9-13 16:46:49-debug: refresh db internal success
2023-9-13 16:46:49-debug: refresh db assets success
2023-9-13 16:46:49-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 16:46:49-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 16:46:49-debug: asset-db:refresh-all-database (74ms)
2023-9-13 16:46:49-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 16:46:49-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2023-9-13 16:47:46-debug: start refresh asset from /Users/zhangxinxin/NewProject_1/assets/scene.scene...
2023-9-13 16:47:46-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/scene.scenebackground: #aaff85; color: #000;color: #000;
2023-9-13 16:47:46-debug: refresh asset /Users/zhangxinxin/NewProject_1/assets success
2023-9-13 16:47:47-debug: Query all assets info in project
2023-9-13 16:47:47-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 16:47:47-debug:   Number of other assets: 325
2023-9-13 16:47:47-debug:   Number of all scripts: 4
2023-9-13 16:47:47-debug:   Number of all scenes: 2
2023-9-13 16:47:47-debug: reload all scripts.
2023-9-13 16:47:47-debug: Incremental keys: 
2023-9-13 16:47:47-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 16:47:47-debug: Unregister DebugViewRuntimeControl
2023-9-13 16:47:47-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 16:47:47-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
